Date,Title,Outlet,Content
2013,Reliability investigations for a DC offshore power system,IEEE Power and Energy Society General Meeting,"paper deal reliabl assess issu dc offshor power system . first step methodolog reliabl evalu offshor power system character . purpos new reliabl indic introduc order take specif charact offshor grid account . , use mont carlo simul approach , exemplari simul carri select test system . perform simul show strong influenc redund level reliabl indic . © 2013 ieee ."
2012,Innovations in energy - factor for increasing the energy efficiency,Ikonomicheski Izsledvania,"paper present problem increas end energi consumpt , especi industri life , energi carbon intens economi , energi depend , etc . analyz innov import factor increas energi certainti , energi effici competit economi sustain develop . connect , paper present contemporari innov solut , like virtual gas-main , smart grid , supernetwork superc , cogener , distant report consum energi , renew energi sourc , includ bio fuel , energi road , hybrid electr power station , energi ocean high low tide , energi island , concentr gener solar energi , etc . contemporari innov solut connect necess huge invest , big problem bulgaria . nevertheless , govern polici wide open innov improv energi statu countri increas green energi product . purpos possibl fund use complet ."
2014,Dynamic modelling and implementation of VSC-HVDC system the grid connected large offshore wind power plant application,SMARTGREENS 2014 - Proceedings of the 3rd International Conference on Smart Grids and Green IT Systems,"research contribut , investig analys oper characterist voltag sourc convert ( vsc ) , high-voltag direct current ( hvdc ) transmiss system . main object research endeavor evalu implement hvdc transmiss system integr offshor wind energi grid . dynam model system develop simulink environ . stabil analysi perform three case studi name two activ grid interconnect , activ passiv grid interconnect offshor wind farm interconnect grid . result analys compar accord e.on grid code requir offshor grid connect ."
2012,Establishing an Offshore Electricity Grid: A Legal Analysis of Grid Developments in the North Sea and in US Waters,Energy Networks and the Law: Innovative Solutions in Changing Markets,"chapter focus legal issu associ propos offshor grid develop eu us , compar mean might address . chapter organ follow . section ii examin intern legal framework offshor develop consid key question whether provid suffici support offshor grid project type propos . section iii consid suitabl regim could put place regul develop use transmiss infrastructur north sea . section iv provid overview gradual progress made toward creat regulatori framework offshor electr gener transmiss us . section v conclud identifi key legal consider taken account strateg plan combin offshor wind energi gener transmiss project gener . © intern bar associ , 2012 . right reserv ."
2012,Availability analysis of VSC-HVDC schemes for offshore windfarms,IET Conference Publications,"uk round 3 offshor windfarm locat 50km shore like requir hvdc transmiss system . avail hvdc transmiss scheme key factor determin offshor windfarm commerci technic viabl . paper show typic radial hvdc link would energi avail 96.5 % base estim reliabl indic public avail data submarin cabl compon greatest effect scheme 's avail . region hvdc grid analys paper shown higher energi avail equival radial scheme , provid addit capac built grid . furthermor , cost-benefit analysi show link scheme 's avail profit ."
2010,An integrated approach to offshore electricity transmission,IET Conference Publications,"juli 2010 uk govern depart energi climat chang ( decc ) , togeth uk offic ga electr market e-serv divis ( ofgem eserv ) set intent consult endur regulatori regim offshor electr transmiss . nation grid undertaken conceptu design exercis , examin integr onshore-offshor grid solut multipl stakehold perspect . result studi indic signific opportun design optimis yield capit cost save ∼25 % + ; reduc plan , environment suppli chain impact ; `` futur proof '' network evolut european integr ."
2014,Generalized implementations of piecewise linear control characteristics for multiterminal HVDC,"2014 International Symposium on Power Electronics, Electrical Drives, Automation and Motion, SPEEDAM 2014","large-scal multi-termin ( mt ) hvdc grid requir decentr control scheme convert autonom react load chang disturb dc grid without need fast action central control . major propos scheme base assign static piece-wis linear ( pwl ) characterist convert termin , defin function depend dc voltag local current power refer convert . despit evid conceptu similar , variou scheme combin control characterist present literatur differ implement . paper discuss possibl gener control reproduc static characterist within singl implement modifi parametr set . particular two altern implement discuss , whereof first option previous present without explicitli discuss potenti implement gener pwl control . altern implement develop describ detail , base state-machin control oper dc-voltag control . propos gener pwl implement demonstr numer simul four termin hvdc system . © 2014 ieee ."
2011,Impact of system power losses on the value of an offshore grid for North Sea offshore wind,"2011 IEEE PES Trondheim PowerTech: The Power of Technology for a Sustainable Society, POWERTECH 2011","grid connect critic factor integr larg scale wind power . factor even import framework transnat power exchang way improv power system oper . paper comparison studi carri two differ grid build strategi offshor wind farm north sea use 2030 medium wind scenario tradewind project [ 1 ] . strategi ) radial ii ) mesh grid configur . paper consid activ power loss strategi captur effect loss differ power system aspect , total soci-econom benefit associ strategi , offshor wind power util , power exchang grid point , grid bottleneck util hvdc connect . use mesh grid compar radial total benefit 2.7 billion euro econom life time grid . howev benefit increas 0.3 billion euro take account grid loss case . result show benefit use mesh offshor grid futur european power system larg penetr off- onshor wind power . © 2011 ieee ."
2011,Control and operation of wind turbine converters during faults in an offshore wind power plant grid with VSC-HVDC connection,IEEE Power and Energy Society General Meeting,"voltag sourc convert ( vsc ) base high voltag dc ( hvdc ) transmiss attract techniqu larg offshor wind power plant , especi long cabl transmiss requir connect onshor grid . new multi-mw wind turbin like equip full scale convert meet stringent grid code requir . scenario , offshor grid termin power electron convert end . paper present control scheme synchron control grid side convert ( gsc ) wind turbin gener ( wtg ) . current limit control enabl gsc sustain fault current short circuit offshor wind collector system grid . howev , power transmiss affect , fault isol . resynchron fault clear breaker reclos . healthi wtg convert remain connect . scheme demonstr pscad/emtdc simul . © 2011 ieee ."
2011,"Design, operation and availability analysis of a multi-terminal HVDC grid - A case study of a possible offshore grid in the Norwegian sea","2011 IEEE PES Trondheim PowerTech: The Power of Technology for a Sustainable Society, POWERTECH 2011","multi-termin hvdc subsea cabl grid abil integr offshor wind power petroleum instal main land , well transfer energi parallel onshor ac grid . grid presum lower invest cost radial cabl instal . shown paper reliabl higher well . oper multi-termin hvdc grid call new method control fault clear . case studi two land termin three offshor termin present paper . work part statnett 's r & project `` offshor grid - design oper '' . © 2011 ieee ."
2010,Offshore grids in Europe: The strategy of Ireland for 2020 and beyond,IET Conference Publications,"present paper focus particular case ireland , develop offshor grid investig . could optim approach address foreseen massiv wind integr issu , also reinforc onshor grid use potenti export energi abroad . paper present result relat ongo studi subject ."
2014,Deriving robust design parameters and design criteria for the first offshore artificial island for electricity conversion in the northern north sea,Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE,"support futur wind farm develop anticip intent creat european wide smart electr grid , offshor high voltag grid belgian north sea develop connect sever wind farm belgian onshor electr grid , call belgian offshor grid ( bog ) . grid contain first artifici island ( ai ) support electr convers transport north sea . ai part offshor high voltag grid shall connect number offshor wind farm onshor high voltag station . accur definit site condit design criteria utmost import design , oper exploit island main driver cost island . deriv robust , conserv site condit appropri design criteria one first challeng project . base in-situ measur geotechn , geophys met-ocean condit design paramet deriv togeth design criteria . paper focus method numer model use defin appropri design input sensit analysi design criteria . order deriv robust conserv design paramet in-situ measur requir , also combin statist analysi , numer model sensit analysi design criteria function requir . one drive design criteria work allow overtop discharg relat hydrodynam forc infrastructur island , larg influenc cost . copyright © 2014 asm ."
2012,Impact of reserve market integration on the value of the North Sea offshore grid alternatives,"9th International Conference on the European Energy Market, EEM 12","expect larg scale integr offshor wind power north sea futur scenario , 2020-2030 , contribut challeng transmiss plan system oper northern european electr network . moreov , intermitt renew resourc make oper plan , forecast , balanc , control system challeng . paper , comparison carri two reserv procur market model . done simul non- fully-integr northern european market use 2030 scenario combin effect two differ strategi develop north sea offshor grid : radial grid mesh grid . day-ahead market model common market aggreg level whole european contin . reserv procur done simultan clear day-ahead market . analysi day-ahead dispatch , dc optim power flow use . result show eur 262 million eur 326 million per year could save result integr northern european reserv market mesh radial offshor grid topolog respect . © 2012 ieee ."
2013,Var planning assessment in a meshed AC/DC system: The future Irish Transmission System,"Proceedings of IREP Symposium: Bulk Power System Dynamics and Control - IX Optimization, Security and Control of the Emerging Power Grid, IREP 2013","import wind power gener risen last year much consid among import afford renew energi sourc ( re ) grow rate faster technolog . nowaday , wind technolog look offshor instal , due lack land resourc environmentalist opposit . requir new criteria set appropri architectur futur offshor grid , term topolog , technolog control structur . paper describ var plan methodolog aim identifi reactiv need futur mix mesh ac/dc system . © 2013 ieee ."
2013,Governing a North Sea grid development: The need for a regional framework treaty,Competition and Regulation in Network Industries,"north sea coastal state explor possibl collabor develop cabl transmit electr water subject jurisdict view creat offshor grid . argu articl support polit resolut , agre proceed initi , enter treati govern expans electr infrastructur marin region . legal framework requir signific potenti complex process would involv format region grid depart optim cours advanc north sea state ' share goal provid infrastructur need decarbonis energi suppli whilst maintain energi secur least cost . framework treati would enhanc abil set keep develop transmiss network north sea pathway lead mutual benefici outcom ."
2012,VIAvento - A fast and accurate simulation tool for power-electronic systems,EPE Joint Wind Energy and T and D Chapters Seminar,simul complex offshor grid includ connect devic independ control algorithm ( e.g . dll form ) essenti assess global system stabil . power-electron applic - due independ control independ switch invert - time domain simul give meaning result . paper present simul tool viavento satisfi introduc requir . function tool illustr show simul result connect two-point convert one hvdc modular-multilevel-convert topolog ( mmc topolog ) .
2012,Transmission system topology optimization for large-scale offshore wind integration,IEEE Transactions on Sustainable Energy,"method determin optim transmiss system topolog multipl offshor wind farm introduc use rule-bas gener algorithm . methodolog implement softwar tool determin best econom technic feasibl offshor transmiss solut . optim algorithm take radial , ring shape , mesh transmiss topolog consider . besid invest offshor grid also new connect reinforc exist onshor grid propos algorithm . develop tool deliv set transmiss system topolog rank life cycl system cost correspond transmiss voltag technolog ( hvac hvdc ) , necessari transmiss equip , rate . optim result base publicli avail data . achiev result compar studi valid . develop tool use plan phase guidanc offshor develop invest decis long-term offshor grid plan , e.g. , toward offshor supergrid . © 2010-2012 ieee ."
2014,Evaluation of North Sea offshore grid topologies via market simulations and security analysis,IET Conference Publications,"work provid method combin plan possibl offshor grid north sea togeth onshor grid , high renew energi scenario year 2030 . analysi done help market simul load flow calcul . round-the-year secur analysi use evalu differ offshor grid structur interdepend exist grid structur avail capac market transact . grid secur , grid util factor , oper cost ( fuel emiss ) wind curtail consid assess . furthermor , round-the-year secur analysi use investig effect offshor grid secur dutch onshor grid . sensit analysi presenc german north-south hvdc corridor secur dutch grid also perform ."
2013,Grid integration of offshore wind power and multiple oil and gas platforms,OCEANS 2013 MTS/IEEE Bergen: The Challenges of the Northern Dimension,paper investig possibl suppli offshor oil ga platform power onshor power grid combin offshor wind power . system consist five oil ga platform connect offshor wind farm common vsc-hvdc link onshor power grid studi . model system develop matlab®/simulink® simul preform two critic system disturb . hvdc control system design tune order obtain stabl offshor grid oper . simul result demonstr system configur abl withstand sever dynam event . © 2013 ieee .
2012,State of the art in ultrahigh-voltage transmission,Proceedings of the IEEE,"paper discuss ultrahigh-voltag ( uhv ) dc effici solut bulk power transmiss especi renew energi . european polici legal framework use illustr new technolog , intern electr market integr , distribut wind solar natur resourc lead need continent-wid intern coordin network plan view long-term greenhous ga reduct . first , technic econom aspect uhv transmiss describ , includ , e.g. , convert configur intern extern insul . , uhv transmiss put context broad current question power system develop : ac dc , microgrid , smart grid , power electron , overhead line , cabl , gas-insul line . final part discuss european legal framework climat protect transmiss system oper ( tso ) cooper new , legal mandat european transmiss system oper associ entso- , particular joint european grid plan r & . exampl show uhv technolog develop contribut market integr econom environment goal continent-wid intern coordin transmiss develop one option intern long-term system studi . © 2006 ieee ."
2011,A technology challenge: The case of Ireland,CIGRE 2011 Bologna Symposium - The Electric Power System of the Future: Integrating Supergrids and Microgrids,"direct promot use renew energi resourc publish european commiss 2008 given impetu develop europ 's wind energi resourc . end 2010 , approxim 1400 mw wind gener instal republ ireland , roughli 25 mw come form off-shor plant . given ireland favour wind condit whole europ , wind farm develop coast expect grow rapidli come year , evidenc fact 6,000 mw wind gener current await connect grid . furthermor recent govern target framework `` 20-20-20 '' eu initi , set roi challeng 40 % renew energi 2020 . larg amount natur wind resourc challeng transmiss system oper , eirgrid , guarante connect integr incom vast wind resourc present transmiss grid . larg invest alreadi plan onshor accommod 5000 mw wind farm , framework strateg develop plan gd 25 . recent advanc strateg plan drawn attent offshor landscap , stakehold alreadi obtain right instal ten kilometr east coast countri . eirgrid therefor undertak thorough comprehens investig offshor grid must design transmiss technolog avail today futur overal strateg deploy plan . paper describ extent technolog could provid tso flexibl decis make process ultim object technic effici cost effect design solut . particular potenti mix ac/dc network structur may impos decis begin invest plan may turn differ result long term perspect . stage , select proper transmiss technolog may mitig planner dilemma larg initi invest long term versu small invest shorter term result studi case irish transmiss network north-sea context , show offshor grid result comparison system perform shown ."
2012,The European Offshore Grid - Inspiration to the US?,IEEE Power and Energy Society General Meeting,"european union enact ambiti bind target concern implement renew energi sourc present energi system year 2020 , larg share alloc wind energi . although common european energi polici enact period 2020 , tso , manufactur , regul research institut look futur , prepar necessari technolog develop system integr , market design regulatori issu smooth author procedur . © 2012 ieee ."
2012,Where is the ideal location for a US East Coast offshore grid?,Geophysical Research Letters,"paper identifi locat `` ideal '' offshor wind energi ( owe ) grid u.s. east coast would ( 1 ) provid highest overal peak-tim summer capac factor , ( 2 ) use bottom-mount turbin foundat ( depth 50 ) , ( 3 ) connect region transmiss grid new england mid-atlant , ( 4 ) smooth power output , reduc hourli ramp rate hour zero power . hourli , high-resolut mesoscal weather model data 2006-2010 use approxim wind farm output . offshor grid locat water long island , new york georg bank , ≈450 km east . twelv candid 500 mw wind farm locat randomli throughout region . four wind farm ( 2000 mw total capac ) select synergist meteorolog characterist reduc offshor grid variabl . site like sea breez help increas grid capac factor peak time spring summer month . site far offshor , domin power synoptic-scal storm , includ gener higher variabl power output . interconnect 4 farm via offshor grid versu 4 individu interconnect , power smooth , no-pow event reduc 9 % 4 % , combin capac factor 48 % ( gross ) . interconnect offshor wind energi farm ≈450 km apart , region offshor wind energi resourc driven synoptic-scal storm mesoscal sea breez , substanti reduct low/no-pow hour hourli ramp rate made . copyright 2012 american geophys union ."
2012,The European North Seas Countries' Offshore Grid initiative the way forward,IEEE Power and Energy Society General Meeting,"europ , larg amount offshor wind power expect built . today , 3,5 gw offshor wind power capac instal , potenti identifi increas 150 gw on-and offshor wind power 2030 . half european offshor wind expect built north sea , 60-80 gw 2030 . site far shore , requir use long dc subsea cabl connect onshor power system . addit , europ aim increas integr power market expand intern power exchang capac . potenti develop merg combin offshor wind power grid connect interconnector european member state establish offshor grid . north sea countri ' offshor grid initi form respons bodi first investig barrier propos solut 10 countri ' minist , decid way forward . paper describ issu investig technic work group relat grid integr issu . methodolog , assumpt concern avail technolog first result present . © 2012 ieee ."
2012,Description and comparison of DC voltage control strategies for offshore MTDC networks: Steady-state and fault analysis,EPE Journal (European Power Electronics and Drives Journal),"estim circa 40 gw offshor wind power capac go instal throughout europ end decad . scenario , pan-european offshor grid network need order effici integr larg amount offshor wind differ european countri ' transmiss network . paper , dynam model multi-termin hvdc ( mtdc ) transmiss system compos voltage-sourc convert present . afterward , dynam model use compar four differ method control dc voltag insid mtdc network , viz . : droop control , ratio control , prioriti control voltag margin method . lastli , case studi perform fournod mtdc network differ control strategi compar steady-st onshor three-phas fault ."
2011,All year power supply with off-grid photovoltaic system and clean seasonal power storage,Solar Energy,"object project all-year secur suppli altern current base solar energi island grid consist serial compon season energi storag . photovolta modul , invert , electrolys , batteri , hydrogen store fuel cell form basi independ power suppli system . , select load profil analys evalu theori practice.th analysi base result test run system simul , combin hydrogen-battery-system compar batteri system.it reveal sensibl complement island grid oper lead batteri shortterm energi suppli hydrogen long-term store . ensur year-round suppli secur base solar energi extens life span batteri requir hydrogen-bas power store . system base pure batteri provid perfect suppli secur long period low solar radiat sinc possess energi store allow long-term energi storage.h season energi store , hydrogen , requir guarante reliabl power suppli everi day year.autonom power suppli system long-term energi store oper independ public grid system implement without elabor intellig energi manag . , howev , cost serial compon must reduc effici system must improv . © 2011 elsevi ltd ."
2012,Challenges in energy systems for the smart-cities of the future,"2012 IEEE International Energy Conference and Exhibition, ENERGYCON 2012","last year european union activ promot renew energi combin heat power ( chp ) also residenti tertiari build . exploit renew sourc cogener seem hamper regulatori wall prohibit residenti , tertiari commerci build constitut user cluster . fact , unif threshold valu ten kva , least , facilit instal renew energi power plant solar pv modul chp system ( cogener ) cchp system ( tri-gener ) , overcom technic econom barrier combin sever load profil . actual distribut system low voltag lv custom appear inadequ compli goal . aim author propos design sustain energi microsystem ( sem ) integr differ subsystem , current independ , final user high effici build , dispers gener renew combin heat power ( chp ) unit subsystem urban mobil : metro-transit , tram recharg plug-in hybrid electr vehicl ( phev ) surfac mobil . integr analyz direct smart citi concept , optim integr manag mani servic . activ gener topic design construct nearli zero energi build use innov technolog home build autom . build integr energi hub dispers gener urban mobil system , constitut energi island futur smart grid . © 2012 ieee ."
2010,First steps in developing a future north-sea offshore grid,"European Wind Energy Conference and Exhibition 2010, EWEC 2010","sever concept offshor power system recent discuss . realis system requir comprehens comput studi find optim technic network solut . gener , ac techniqu appli electr energi transmiss . howev , current studi show practic two concept addit appli , classic hvdc technolog - especi sea cabl interconnect countri - vsc hvdc technolog - especi offshore-interconnect wind park . choic connection-to-shor technolog offshor wind farm gener depend distanc shore . wind farm place close shore , denmark , ac cabl use alreadi case oper wind farm horn rev horn rev ii . wind farm place far coast altern voltag sourc convert base high voltag direct current transmiss technolog may appli . e.g . happen case mani german wind farm , alreadi realiz german transmiss system oper transpow 400 mw larg borwin1 farm north sea . paper chosen aspect plan analys mix ac-dc offshor / onshor power system discuss . base defin test system studi case carri evalu order demonstr complex plan system point oper issu need consid plan phase ."
2012,Challenges and rationale for laboratory research of offshore grids,Energy Procedia,"offshor power system character larg penetr power electron convert power cabl , result complex behavior quit differ tradit ac system . analyz system challeng due complex rel lack experi . context , perform laboratori test scale model network signific relev verifi simul model test equip control method control environ . design laboratori need compromis capabl accur reproduc real system behavior practic constraint eas use , equip size , cost safeti . paper summar main design consider laboratori infrastructur dedic research futur offshor grid possibl challeng . laboratori facil develop jointli ntnu ( norwegian univers scienc technolog ) sintef energi research describ exampl experiment possibl . © 2012 publish elsevi ltd ."
2013,The need for a common standard for voltage levels of HVDC VSC technology,Energy Policy,"expans offshor wind energi well increas electr trade north sea countri lead grow need addit transmiss capac . due predominantli remot locat offshor wind farm , major futur connect high-voltag direct current ( hvdc ) connect . order make construct offshor infrastructur effici , north sea state current discuss develop common offshor grid . although develop still stand begin , argu paper crucial element standard outset ; import one common voltag level . without standard , develop european offshor grid may suboptim , cost-effici might even prevent come exist . examin technic legal issu associ introduc common voltag level use hvdc vsc technolog , discuss optim standard well way common standard best achiev . © 2013 elsevi ltd ."
2012,Designing sustainable energy islands: Applying the five-step approach in a graduate student’s studio in the Netherlands,"Sustainable Energy Landscapes: Designing, Planning, and Development","rené de waal , sven stremk , rudi van etteg , adri van den brink educ program art , architectur , urban , landscap architectur pay attent plan design sustain landscap citi sustain energi landscap particular . book , exampl given univers minnesota royal institut art stockholm , focu , respect , improv . © 2013 taylor & franci group , llc ."
2014,Design and optimisation of offshore grids in Baltic Sea for scenario year 2030,Energy Procedia,"integr increasingli larg amount wind power power grid pose challeng power system plan oper , differ configur result differ requir system control , protect , manag . paper present framework develop investig offshor grid connect baltic sea might develop year 2030 . purpos work serv guidelin futur power system plan within region . methodolog , assumpt , conceptu design grid well initi result present . © 2014 elsevi ltd . open access articl cc by-nc-nd licens ."
2011,Centralized coordinated control of VSC-HVDC link and DFIGs in very large offshore wind power plants,"2011 IEEE PES Trondheim PowerTech: The Power of Technology for a Sustainable Society, POWERTECH 2011","aim paper improv optim algorithm coordin manag vsc-hvdc link dfig variabl frequenc oper , present author previou work . new featur introduc paper concern differ upper bound dfig rotor stator power flow modifi constraint gener slip ac offshor grid frequenc . upper bound stator power flow suitabl set allow overload manag electromechan machin . central optim procedur follow local one modifi ( depend real time measur wind speed ) optim variabl gener , take constant ac offshor grid frequenc valu previous found central optim . highli non linear problem solv mean interior point algorithm . test result show good propos methodolog . © 2011 ieee ."
2012,Optimizing and leveraging future offshore and onshore HV grid Results from a Long Term Expansion Planning methodology,IEEE Power and Energy Society General Meeting,paper discuss new methodolog assess optimum long term expans plan primarili offshor grid develop . consid import factor dictat success calcul optimum solut discuss signific result taken analysi . paper also discuss develop methodolog complet method account wider rang test technic accept defin long term expans plan solut . © 2012 ieee .
2012,The impact of large-scale offshore electricity transmission: The European project OffshoreGrid,"9th International Conference on the European Energy Market, EEM 12","offshoregrid first techno-econom studi carri in-depth analysi build cost-effici grid north baltic sea . project investig benefici wind farm connect concept 126 gw 321 offshor wind farm expect year 2030 . base two highli effici offshor grid design develop modular build stone direct interconnector , hub-to-hub connect , tee-in solut . shown final mesh grid design allow bring offshor wind onlin cost effici way enhanc european electr trade . result signific net benefit within european power system . offshoregrid project result practic blueprint policymak , develop transmiss grid oper , plan design mesh offshor grid . analysi cost benefit differ configur address studi help polici maker regul anticip develop provid incent trigger necessari invest right time . offshoregrid carri 2009 2011 . 3e coordin project consortium consist senergi econnect , sintef , dena , ewea , wind , ec brec ieo , ntua . © 2012 ieee ."
2014,Laboratory demonstration of an offshore grid in the North Sea with DC droop control,"2014 9th International Conference on Ecological Vehicles and Renewable Energies, EVER 2014","system studi articl multi-termin hvdc ( mtdc ) network compos four voltage-sourc convert termin . intend model futur 'super-grid ' north sea , norway , germani uk interconnect togeth offshor wind farm east coast england . main challeng relat multi-termin hvdc grid market regulatori issu , control coordin grid , protect circuit-break . articl focus technic challeng , especi relat dc voltag control power flow balanc . sever studi propos differ method control dc voltag mtdc grid . articl use dc voltag droop control scheme . system analys mean simul experiment down-scal laboratori model rate rang 60 kva . order evalu robust droop-control strategi , sever larg disturb emul : abrupt variat wind product , sudden chang droop line set-point loss two convert termin full wind product . final , similar differ experiment set-up real system discuss . © 2014 ieee ."
2011,Comparison of direct voltage control methods of multi-terminal DC (MTDC) networks through modular dynamic models,"Proceedings of the 2011 14th European Conference on Power Electronics and Applications, EPE 2011","estim circa 40gw offshor wind power capac go instal throughout europ end decad . scenario , pan-european offshor grid network need order effici integr larg amount offshor wind differ european countri ' transmiss network . paper , dynam model multi-termin hvdc ( mtdc ) transmiss system compos voltage-sourc convert present . afterward , dynam model use compar four differ method control dc voltag insid mtdc network , viz . : droop control , ratio control , prioriti control voltag margin control . lastli , case studi perform four-nod mtdc network differ control strategi compar . © 2011 epe associ - european power electr ."
2010,Toward a benchmark test system for the offshore grid in the North Sea,"IEEE PES General Meeting, PES 2010","effort protect environ despit project develop electr power system , european commun focus signific increas instal wind power capac level 300 gw year 2030 throughout europ . plan instal - 150 gw - go realiz offshor sector , larg part locat north sea . develop lead new challeng regard integr bulk offshor wind power power system requir comprehens analysi concern variou aspect optim plan oper take account new concept , multi-termin vsc hvdc . paper establish test system analysi offshor dc grid behavior propos take account recent structur technolog concept field well nation plan . henc , first step configur analyz offshor grid defin , includ mix ac dc system . , assumpt system paramet discuss implement test system power system simul well exemplari calcul shown . ©2010 ieee ."
2011,"The European offshore supergrid and the expansion of offshore wind energy in Germany, Ireland and the United Kingdom - legal, political and practical challenges",European Energy and Environmental Law Review,"intent paper provid date overview key legal , polit practic challeng aris propos airtricity/ mainstream renew power construct european offshor supergrid , super-structur interconnect hvdc subsea electr network design span coastal region european contin . paper take multi-disciplinari compar approach legal polici posit three core european offshor wind energi market motiv firm belief supergrid `` achiev '' energi infrastructur project . two central object europ union 's energi polici root supergrid propos . first instanc , supergrid would enhanc expans renew electr gener europ , thu act implement tool european union 's climat chang oblig . time , propos would also contribut achiev union 's tripl energi polici goal : emiss reduct , energi secur technic competit . second capac , develop interconnect offshor grid network , supergrid would duplic congest european onshor grid serv vast interconnector energi market . enabl first time genuin competit trade electr across union 's border , propos would consider contribut achiev singl european electr market ."
2012,Coordinated control of series-connected offshore wind park based on matrix converters,Wind Energy,"optim reliabl two import aspect design oper wind park either offshor onland emplac . howev , offshor locat demand conscienti effort optim size weight compon energi convers system high invest mainten cost relat support structur transport respect . achiev two object requir combin differ optim stage , consid suitabl design entir convers system innov effici power electron devic , optim topolog offshor grid custom control strategi optim oper park . paper present energi convers concept wind turbin basi reduc matrix convert ( rmc ) enabl seri direct current architectur offshor wind park thu prevent need offshor platform . rmc built bidirect semiconductor give reduc loss superior topolog effici semiconductor . propos convers topolog test stationari state transient oper . addit oper featur concept , control oper wind park sever turbin present . dynam oper turbin well high-voltag direct current transmiss line effect consid . three type model therefor develop . first , accur detail model analyz one singl turbin convert oper high-frequ switch present . model consid new modul rmc . second simpliienf model use small signal analysi . model permit simul sever series-connect cluster transient . final , optim direct current load flow model use evalu stationari state oper . result show technic feasibl propos concept advantag convent topolog . paper also discuss technolog challeng type offshor grid architectur bring . copyright © 2011 john wiley & son , ltd ."
2010,An offshore transmission grid for wind power integration: The European techno-economic study offshoregrid,"IEEE PES General Meeting, PES 2010","offshor power transmiss grid northern europ becom seriou import topic among power industri , power transmiss sector , nation govern european commiss . offshoregrid project provid polici recommend polit process toward grid pursu effici integr renew , integr market region , secur suppli competit european economi . offshoregrid develop scientif view offshor grid along suit regulatori framework consid technic , econom polici aspect . project target toward european polici maker , industri , transmiss system oper regul . first instanc , geograph scope northern europ . paper cover gener approach object project . furthermor , first result preparatori work packag present discuss . ©2010 ieee ."
2014,HVDC transmission for offshore wind farms,Green Energy and Technology,"large-scal wind energi expans limit factor land use visual impact facil land . offshor wind energi overcom above-ment limit . addit , wind veloc higher constant offshor onshor . chapter present overview differ topolog grid integr offshor wind farm . special emphasi made offshor grid topolog type power electron convert . © springer science+busi media singapor 2014 ."
1981,Arangement for concentrating sea waves.,,describ system concentr water wave energi compris offshor grid-lik arrang transfer substanti rectilinear front incid water wave substanti arch-lik water wave front concentr wave energi common central area space grid-lik arrang .
1995,Aliphatic Phenylene Vinylene Copolymers: Tuning the Color of Luminescence through Co-monomer Feed Ratios,Journal of the American Chemical Society,"introduc co-monom flexibl linker group step growth condens rout poly- ( phenylene-alt-vinylen ) ( ppv ) , seri solution-process ppv copolym prepar . peak photoluminesc copolym systemat rang 2.25 2.75 ev ( yellow-green blue ) , increas energi upon increas flexibl linker content . length linker group significantli alter spectral properti influenc solubl film morpholog . statist distribut phenylen vinylen segment along copolym backbon discuss context optic profil expect . quantit quench luminesc shortest phenylen vinylen segment strongli indic crossov excit state occur . trap recombin excit state occur lower-energi “ island ” , confirm longer phenylen vinylen segment , serv ideal recombin site photogener speci . © 1995 , american chemic societi . right reserv ."
1998,Simulation of the effect of anisotropic grain boundary mobility and energy on abnormal grain growth,Journal of Materials Science,"abnorm grain growth ( agg ) take place grain boundari given grain growth advantag exclus grain . growth advantag provid either high mobil low energi grain boundari . mont carlo simul done determin two factor import induc agg . result simul indic growth advantag low energi induc agg realist condit grain boundari energi low enough allow agg grain grow solid-st wet . grain growth wet take place tripl junction sum two grain boundari energi smaller grain boundari energi . island grain insid agg grain form anisotrop mobil energi grain boundari . high frequenc island grain , howev , compar observ initi stage agg fe-3 % si alloy , induc condit growth wet favor grain boundari migrat suppress . © 1998 kluwer academ publish ."
2008,Renewables: A new wave: Ocean power,Power,discuss marin energi cover convers kinet energi wave electr ; tidal power ; ocean current energi ; salin gradient salt differenti energi ; ocean thermal gradient energi ; energi island ; marin 's energi futur .
2009,Design and performance evaluation of a trigeneration system incorporating hydraulic storage and an inverted Brayton cycle,Journal of Engineering for Gas Turbines and Power,"bring econom benefit trigener small-scal user without incorpor expens compon , invert brayton cycl ( ibc ) employ , make use expand section alreadi present microturbin . air accumul provid pressur air , pass expand section microturbin use charg accumul . air pass ibc cool due expans , simultan provid power cool flow . microturbin indirectli fire , flow pass engin ibc directli vent household-elimin need addit heat exchang . size cycl studi order 10 kw ( e ) , suitabl domest household ; howev , system easili scale larger commerci applic . major compon system studi `` shelf '' product . feasibl studi conduct ensur propos system econom competit system current use , individu gener provid air condition ( a/c ) , high effici natur ga ( ng ) furnac , grid power . simul run full year base actual extern temperatur electr thermal load singl famili detach dwell locat winnipeg , canada . perform data gener use matlab™ econom perform determin timebas simul conduct use simulink™ . system design allow energi island provid household energi need throughout year ; howev , integr power grid option . found oper cost propos trigener system energi island mode oper equival less individu gener ( a/c unit , ng furnac , grid power ) heat mode oper expens cool mode oper . yearli energi cost trigener system exceed individu gener cost 30-40 % ; howev , remain much room improv trigener concept . econom data base fair market energi price found central canada . © 2009 asm ."
